LOCAL_DATE,STATION_NAME,LATITUDE,LONGITUDE,MIN_TEMPERATURE,MAX_TEMPERATURE,MEAN_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_RAIN,TOTAL_SNOW,SNOW_ON_GROUND
2013-07-28,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,11.5,19.0,15.3,0.0,0.0,0.0,0.0
2013-07-29,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,12.5,22.0,17.3,0.0,0.0,0.0,0.0
2013-07-30,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,12.5,19.0,15.8,0.0,0.0,0.0,0.0
2013-07-31,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,12.5,19.0,15.8,0.0,0.0,0.0,0.0
2013-08-01,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,13.0,18.0,15.5,0.0,0.0,0.0,0.0
2013-08-02,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,14.0,18.5,16.3,0.0,0.0,0.0,0.0
2013-08-03,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,13.5,17.5,15.5,0.0,0.0,0.0,0.0
2013-08-04,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,12.0,18.0,15.0,0.0,0.0,0.0,0.0
2013-08-05,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,11.5,19.5,15.5,0.0,0.0,0.0,0.0
2013-08-06,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,12.5,20.5,16.5,0.0,0.0,0.0,0.0
2013-08-07,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,12.5,20.5,16.5,0.0,0.0,0.0,0.0
2013-08-08,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,15.5,22.0,18.8,0.0,0.0,0.0,0.0
2013-08-09,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,15.0,19.5,17.3,0.0,0.0,0.0,0.0
2013-08-10,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,13.5,19.5,16.5,0.0,0.0,0.0,0.0
2013-08-11,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,13.0,18.0,15.5,0.4,0.4,0.0,0.0
2013-08-12,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,13.5,17.5,15.5,0.0,0.0,0.0,0.0
2013-08-13,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,14.0,19.5,16.8,0.0,0.0,0.0,0.0
2013-08-14,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,14.5,19.0,16.8,17.6,17.6,0.0,0.0
2013-08-15,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,15.0,20.0,17.5,13.4,13.4,0.0,0.0
2013-08-16,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,14.5,18.5,16.5,7.2,7.2,0.0,0.0
2013-08-17,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,15.0,18.0,16.5,16.2,16.2,0.0,0.0
2013-08-18,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,13.0,17.5,15.3,22.4,22.4,0.0,0.0
2013-08-19,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,13.0,18.5,15.8,12.4,12.4,0.0,0.0
2013-08-20,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,12.5,18.5,15.5,7.0,7.0,0.0,0.0
2013-08-21,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,12.0,20.0,16.0,1.8,1.8,0.0,0.0
2013-08-22,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,14.0,19.5,16.8,0.0,0.0,0.0,0.0
2013-08-23,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,14.0,20.5,17.3,5.8,5.8,0.0,0.0
2013-08-24,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,13.0,17.0,15.0,1.0,1.0,0.0,0.0
2013-08-25,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,13.0,20.0,16.5,0.0,0.0,0.0,0.0
2013-08-26,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,12.5,18.5,15.5,21.4,21.4,0.0,0.0
2013-08-27,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,13.0,17.0,15.0,3.6,3.6,0.0,0.0
2013-08-28,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,11.5,17.0,14.3,3.4,3.4,0.0,0.0
2013-08-29,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,11.5,17.0,14.3,3.4,3.4,0.0,0.0
2013-08-30,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,13.5,18.5,16.0,12.4,12.4,0.0,0.0
2013-08-31,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,13.5,19.0,16.3,0.6,0.6,0.0,0.0
2013-09-01,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,12.0,19.0,15.5,5.6,5.6,0.0,0.0
2013-09-02,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,14.0,20.0,17.0,2.8,2.8,0.0,0.0
2013-09-03,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,14.5,16.5,15.5,1.2,1.2,0.0,0.0
2013-09-04,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,13.5,20.5,17.0,0.2,0.2,0.0,0.0
2013-09-05,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,14.0,20.0,17.0,0.0,0.0,0.0,0.0
2013-09-06,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,14.5,19.0,16.8,0.0,0.0,0.0,0.0
2013-09-07,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,13.5,18.0,15.8,0.6,0.6,0.0,0.0
2013-09-08,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,13.0,17.0,15.0,1.2,1.2,0.0,0.0
2013-09-09,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,14.0,18.5,16.3,0.0,0.0,0.0,0.0
2013-09-10,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,12.0,18.5,15.3,0.4,0.4,0.0,0.0
2013-09-11,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,12.0,18.5,15.3,0.4,0.4,0.0,0.0
2013-09-12,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,12.0,18.5,15.3,0.4,0.4,0.0,0.0
2013-09-13,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,13.0,16.5,14.8,0.4,0.4,0.0,0.0
2013-09-14,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,12.0,16.0,14.0,0.8,0.8,0.0,0.0
2013-09-15,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,12.0,16.0,14.0,0.8,0.8,0.0,0.0
2013-09-16,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,13.0,18.0,15.5,7.8,7.8,0.0,0.0
2013-09-17,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,12.5,18.0,15.3,6.4,6.4,0.0,0.0
2013-09-18,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,12.0,17.0,14.5,5.0,5.0,0.0,0.0
2013-09-19,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,12.0,17.0,14.5,5.0,5.0,0.0,0.0
2013-09-20,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,12.0,17.0,14.5,5.0,5.0,0.0,0.0
2013-09-21,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,10.5,12.5,11.5,26.6,26.6,0.0,0.0
2013-09-22,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,11.0,13.0,12.0,24.2,24.2,0.0,0.0
2013-09-23,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,4.0,13.0,8.5,23.8,23.8,0.0,0.0
2013-09-24,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,8.0,14.0,11.0,0.4,0.4,0.0,0.0
2013-09-25,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,7.5,15.0,11.3,0.0,0.0,0.0,0.0
2013-09-26,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,8.0,14.0,11.0,17.2,17.2,0.0,0.0
2013-09-27,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,10.0,13.0,11.5,21.2,21.2,0.0,0.0
2013-09-28,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,8.5,11.0,9.8,49.2,49.2,0.0,0.0
2013-09-29,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,9.0,11.5,10.3,24.2,24.2,0.0,0.0
2013-09-30,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,7.5,10.5,9.0,23.0,23.0,0.0,0.0
2013-10-01,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,7.0,13.5,10.3,15.8,15.8,0.0,0.0
2013-10-02,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,1.5,13.0,7.3,0.0,0.0,0.0,0.0
2013-10-03,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,7.0,12.0,9.5,15.0,15.0,0.0,0.0
2013-10-04,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,9.0,12.0,10.5,41.2,41.2,0.0,0.0
2013-10-05,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,10.0,14.5,12.3,57.8,57.8,0.0,0.0
2013-10-06,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,12.0,17.0,14.5,16.2,16.2,0.0,0.0
2013-10-07,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,10.0,12.5,11.3,11.6,11.6,0.0,0.0
2013-10-08,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,8.0,13.0,10.5,1.0,1.0,0.0,0.0
2013-10-09,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,8.0,10.0,9.0,16.8,16.8,0.0,0.0
2013-10-10,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,4.0,11.5,7.8,0.0,0.0,0.0,0.0
2013-10-11,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,6.0,9.0,7.5,1.8,1.8,0.0,0.0
2013-10-12,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,5.5,11.5,8.5,0.0,0.0,0.0,0.0
2013-10-13,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,8.0,12.5,10.3,0.0,0.0,0.0,0.0
2013-10-14,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,8.0,13.0,10.5,0.0,0.0,0.0,0.0
2013-10-15,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,8.5,11.0,9.8,1.4,1.4,0.0,0.0
2013-10-16,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,8.5,11.0,9.8,1.4,1.4,0.0,0.0
2013-10-17,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,8.0,10.5,9.3,0.0,0.0,0.0,0.0
2013-10-18,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,8.0,11.5,9.8,0.2,0.2,0.0,0.0
2013-10-19,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,7.0,9.0,8.0,0.0,0.0,0.0,0.0
2013-10-20,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,7.5,10.0,8.8,0.2,0.2,0.0,0.0
2013-10-21,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,7.0,10.0,8.5,0.4,0.4,0.0,0.0
2013-10-22,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,7.0,10.5,8.8,0.0,0.0,0.0,0.0
2013-10-23,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,6.0,13.0,9.5,0.0,0.0,0.0,0.0
2013-10-24,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,7.5,10.5,9.0,0.2,0.2,0.0,0.0
2013-10-25,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,8.0,9.5,8.8,0.0,0.0,0.0,0.0
2013-10-26,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,8.5,10.5,9.5,6.3,6.3,0.0,0.0
2013-10-27,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,8.5,14.0,11.3,0.0,0.0,0.0,0.0
2013-10-28,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,8.0,9.5,8.8,0.0,0.0,0.0,0.0
2013-10-29,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,5.0,11.5,8.3,0.0,0.0,0.0,0.0
2013-10-30,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,8.0,11.0,9.5,7.3,7.3,0.0,0.0
2013-10-31,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,8.5,12.0,10.3,16.0,16.0,0.0,0.0
2013-11-01,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,8.5,10.0,9.3,1.2,1.2,0.0,0.0
2013-11-02,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,5.0,10.0,7.5,0.0,0.0,0.0,0.0
2013-11-03,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,3.5,8.5,6.0,0.0,0.0,0.0,0.0
2013-11-04,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,4.0,9.0,6.5,4.0,4.0,0.0,0.0
2013-11-05,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,6.0,8.0,7.0,23.2,23.2,0.0,0.0
2013-11-06,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,6.5,8.0,7.3,36.6,36.6,0.0,0.0
2013-11-07,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,6.0,9.0,7.5,7.0,7.0,0.0,0.0
2013-11-08,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,5.5,8.5,7.0,22.0,22.0,0.0,0.0
2013-11-09,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,5.0,8.5,6.8,0.4,0.4,0.0,0.0
2013-11-10,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,2.0,8.0,5.0,0.0,0.0,0.0,0.0
2013-11-11,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,3.0,10.0,6.5,40.4,40.4,0.0,0.0
2013-11-12,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,7.0,12.0,9.5,40.0,40.0,0.0,0.0
2013-11-13,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,7.5,10.0,8.8,13.0,13.0,0.0,0.0
2013-11-14,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,5.0,8.0,6.5,26.4,26.4,0.0,0.0
2013-11-15,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,5.0,8.5,6.8,35.2,35.2,0.0,0.0
2013-11-16,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,4.0,6.5,5.3,11.4,11.4,0.0,0.0
2013-11-17,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,3.0,5.5,4.3,12.0,12.0,0.0,0.0
2013-11-18,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,1.0,4.5,2.8,1.0,1.0,0.0,0.0
2013-11-19,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,0.0,3.5,1.8,0.0,0.0,0.0,0.0
2013-11-20,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,0.0,4.5,2.3,4.0,4.0,0.0,0.0
2013-11-21,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,3.0,5.5,4.3,4.6,4.6,0.0,0.0
2013-11-22,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,3.5,9.5,6.5,0.0,0.0,0.0,0.0
2013-11-23,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,4.5,9.5,7.0,0.4,0.4,0.0,0.0
2013-11-24,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,6.0,9.0,7.5,0.0,0.0,0.0,0.0
2013-11-25,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,6.0,9.5,7.8,0.0,0.0,0.0,0.0
2013-11-26,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,4.5,11.5,8.0,1.4,1.4,0.0,0.0
2013-11-27,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,6.0,10.5,8.3,29.0,29.0,0.0,0.0
2013-11-28,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,4.5,9.5,7.0,3.0,3.0,0.0,0.0
2013-11-29,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,5.0,8.0,6.5,16.4,16.4,0.0,0.0
2013-11-30,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,6.5,9.0,7.8,75.0,75.0,0.0,0.0
2013-12-01,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,2.0,6.0,4.0,12.4,12.4,0.0,0.0
2013-12-02,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,-1.0,2.5,0.8,0.4,0.4,0.0,0.0
2013-12-03,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,-1.0,4.5,1.8,0.0,0.0,0.0,0.0
2013-12-04,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,-1.0,3.0,1.0,0.0,0.0,0.0,0.0
2013-12-05,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,-1.5,3.0,0.8,0.0,0.0,0.0,0.0
2013-12-06,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,-2.0,1.5,-0.3,0.0,0.0,0.0,0.0
2013-12-07,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,-4.0,2.5,-0.8,0.0,0.0,0.0,0.0
2013-12-08,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,-3.5,3.0,-0.3,0.0,0.0,0.0,0.0
2013-12-09,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,0.0,3.0,1.5,1.2,1.2,0.0,0.0
2013-12-10,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,2.0,4.5,3.3,10.6,10.6,0.0,0.0
2013-12-11,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,4.0,7.0,5.5,16.0,16.0,0.0,0.0
2013-12-12,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,5.5,8.0,6.8,12.4,12.4,0.0,0.0
2013-12-13,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,5.5,9.0,7.3,18.2,18.2,0.0,0.0
2013-12-14,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,6.0,9.5,7.8,78.2,78.2,0.0,0.0
2013-12-15,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,5.0,8.0,6.5,21.6,21.6,0.0,0.0
2013-12-16,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,5.5,8.0,6.8,33.2,33.2,0.0,0.0
2013-12-17,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,4.5,7.0,5.8,6.8,6.8,0.0,0.0
2013-12-18,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,1.0,4.0,2.5,0.8,0.8,0.0,0.0
2013-12-19,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,-1.0,4.5,1.8,32.2,32.2,0.0,0.0
2013-12-20,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,1.0,5.0,3.0,27.0,27.0,0.0,0.0
2013-12-21,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,4.0,8.5,6.3,38.4,38.4,0.0,0.0
2013-12-22,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,4.0,9.5,6.8,54.0,54.0,0.0,0.0
2013-12-23,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,5.5,9.0,7.3,3.4,3.4,0.0,0.0
2013-12-24,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,3.0,7.0,5.0,7.0,7.0,0.0,0.0
2013-12-25,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,4.0,9.0,6.5,76.4,76.4,0.0,0.0
2013-12-26,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,6.5,10.5,8.5,41.8,41.8,0.0,0.0
2013-12-27,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,5.0,7.5,6.3,9.2,9.2,0.0,0.0
2013-12-28,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,2.0,7.0,4.5,43.8,43.8,0.0,0.0
2013-12-29,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,4.5,7.5,6.0,13.4,13.4,0.0,0.0
2013-12-30,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,6.0,7.5,6.8,22.2,22.2,0.0,0.0
2013-12-31,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,5.0,7.5,6.3,0.8,0.8,0.0,0.0
2014-01-01,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,5.5,8.0,6.8,30.6,30.6,0.0,0.0
2014-01-02,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,4.0,8.0,6.0,20.8,20.8,0.0,0.0
2014-01-03,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,4.0,5.5,4.8,0.4,0.4,0.0,0.0
2014-01-04,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,0.0,3.5,1.8,0.0,0.0,0.0,0.0
2014-01-05,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,0.0,3.5,1.8,0.8,0.8,0.0,0.0
2014-01-06,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,1.0,4.5,2.8,2.8,2.8,0.0,0.0
2014-01-07,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,3.0,7.5,5.3,5.0,5.0,0.0,0.0
2014-01-08,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,5.5,7.5,6.5,18.6,18.6,0.0,0.0
2014-01-09,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,5.0,6.5,5.8,22.4,22.4,0.0,0.0
2014-01-10,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,3.5,7.0,5.3,40.0,40.0,0.0,0.0
2014-01-11,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,3.5,6.0,4.8,13.4,13.4,0.0,0.0
2014-01-12,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,2.5,9.5,6.0,47.2,47.2,0.0,0.0
2014-01-13,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,7.0,9.5,8.3,5.8,5.8,0.0,0.0
2014-01-14,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,7.5,10.0,8.8,57.6,57.6,0.0,0.0
2014-01-15,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,7.0,8.5,7.8,2.4,2.4,0.0,0.0
2014-01-16,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,5.0,8.5,6.8,0.4,0.4,0.0,0.0
2014-01-17,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,4.0,9.5,6.8,0.6,0.6,0.0,0.0
2014-01-18,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,4.0,7.5,5.8,14.0,14.0,0.0,0.0
2014-01-19,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,4.5,7.5,6.0,0.6,0.6,0.0,0.0
2014-01-20,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,2.5,6.5,4.5,0.4,0.4,0.0,0.0
2014-01-21,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,4.0,10.0,7.0,4.6,4.6,0.0,0.0
2014-01-22,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,6.5,8.0,7.3,0.6,0.6,0.0,0.0
2014-01-23,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,3.0,8.0,5.5,0.4,0.4,0.0,0.0
2014-01-24,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,4.0,9.5,6.8,0.0,0.0,0.0,0.0
2014-01-25,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,4.5,9.5,7.0,0.0,0.0,0.0,0.0
2014-01-26,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,3.5,9.0,6.3,0.0,0.0,0.0,0.0
2014-01-27,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,3.0,8.0,5.5,8.8,8.8,0.0,0.0
2014-01-28,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,5.5,10.0,7.8,1.4,1.4,0.0,0.0
2014-01-29,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,5.0,6.5,5.8,0.0,0.0,0.0,0.0
2014-01-30,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,1.5,6.5,4.0,0.0,0.0,0.0,0.0
2014-01-31,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,-0.5,4.5,2.0,0.0,0.0,0.0,0.0
2014-02-01,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,-1.0,4.0,1.5,0.0,0.0,0.0,0.0
2014-02-02,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,1.5,5.0,3.3,0.0,0.0,0.0,0.0
2014-02-03,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,-0.1,5.5,2.7,0.0,0.0,0.0,0.0
2014-02-04,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,-2.5,1.5,-0.5,0.0,0.0,0.0,0.0
2014-02-05,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,-5.0,1.5,-1.8,0.0,0.0,0.0,0.0
2014-02-06,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,-5.5,1.0,-2.3,0.0,0.0,0.0,0.0
2014-02-07,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,-6.0,1.5,-2.3,0.0,0.0,0.0,0.0
2014-02-08,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,-5.0,2.0,-1.5,0.0,0.0,0.0,0.0
2014-02-09,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,-4.0,5.5,0.8,5.4,5.4,0.0,0.0
2014-02-10,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,2.0,6.5,4.3,28.4,28.4,0.0,0.0
2014-02-11,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,4.0,7.0,5.5,22.0,22.0,0.0,0.0
2014-02-12,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,4.0,5.5,4.8,43.0,43.0,0.0,0.0
2014-02-13,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,4.0,9.5,6.8,9.8,9.8,0.0,0.0
2014-02-14,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,4.0,8.0,6.0,9.6,9.6,0.0,0.0
2014-02-15,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,4.5,10.0,7.3,19.8,18.8,1.0,0.0
2014-02-16,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,0.5,6.0,3.3,21.6,21.6,0.0,1.0
2014-02-17,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,2.5,6.0,4.3,12.0,12.0,0.0,0.0
2014-02-18,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,1.0,4.5,2.8,24.6,24.6,0.0,0.0
2014-02-19,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,1.0,6.5,3.8,14.6,14.6,0.0,0.0
2014-02-20,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,1.0,6.5,3.8,14.6,14.6,0.0,0.0
2014-02-21,ADDENBROKE ISLAND,51.60352777777778,-127.8638611111111,1.0,6.5,3.8,14.6,14.6,0.0,0.0
