x,y,STN_ID,STATION_NAME,PROV_STATE_TERR_CODE,ENG_PROV_NAME,FRE_PROV_NAME,COUNTRY,LATITUDE,LONGITUDE,TIMEZONE,ELEVATION,CLIMATE_IDENTIFIER,TC_IDENTIFIER,WMO_IDENTIFIER,STATION_TYPE,NORMAL_CODE,PUBLICATION_CODE,DISPLAY_CODE,ENG_STN_OPERATOR_ACRONYM,FRE_STN_OPERATOR_ACRONYM,ENG_STN_OPERATOR_NAME,FRE_STN_OPERATOR_NAME,FIRST_DATE,LAST_DATE,HLY_FIRST_DATE,HLY_LAST_DATE,DLY_FIRST_DATE,DLY_LAST_DATE,MLY_FIRST_DATE,MLY_LAST_DATE,HAS_MONTHLY_SUMMARY,HAS_NORMALS_DATA,HAS_HOURLY_DATA
-123.56138944444444,48.37416694444445,68,METCHOSIN,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482227001,-1233341002,PST,164.00,1015105,,,Climate-Staffed,A,1,2,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1911-11-01 00:00:00,2024-11-12 00:00:00,,,1911-11-01 00:00:00,2024-11-12 00:00:00,1915-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
-123.53333333333333,48.416666666666664,69,METCHOSIN HAPPY VALLEY,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482500000,-1233200000,PST,76.00,1015107,,,Climate-Staffed,A,1,2,,,,,1970-01-01 00:00:00,1998-09-30 00:00:00,,,1970-03-01 00:00:00,1998-09-30 00:00:00,1970-01-01 00:00:00,1998-09-01 00:00:00,Y,N,N
-123.53333333333333,48.4,70,METCHOSIN MOUNTAIN,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482400000,-1233200000,PST,91.40,1015109,,,N/A,G,1,9,,,,,1972-01-01 00:00:00,1972-12-01 00:00:00,,,1972-04-01 00:00:00,1972-07-31 00:00:00,1972-01-01 00:00:00,1972-12-01 00:00:00,Y,N,N
-123.55,48.65,71,MILL BAY KILMALU,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,483900000,-1233300000,PST,45.70,1015134,,,N/A,E,1,6,,,,,1972-01-01 00:00:00,1983-12-01 00:00:00,,,1972-10-01 00:00:00,1983-07-31 00:00:00,1972-01-01 00:00:00,1983-12-01 00:00:00,Y,N,N
-123.5575,48.64472222222222,72,MILL BAY 1 SOUTHWEST,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,483841000,-1233327000,PST,100.00,1015136,,,Climate-Staffed,F,1,7,,,,,1989-01-01 00:00:00,2006-05-31 00:00:00,,,1989-02-01 00:00:00,2006-05-31 00:00:00,1989-01-01 00:00:00,2006-05-01 00:00:00,Y,N,N
-123.55,48.483333333333334,73,MILLSTREAM,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482900000,-1233300000,PST,213.40,1015150,,,N/A,,1,9,,,,,1926-01-01 00:00:00,1941-12-01 00:00:00,,,1926-09-01 00:00:00,1941-05-31 00:00:00,1926-01-01 00:00:00,1941-12-01 00:00:00,Y,N,N
-123.73333333333333,48.35,74,MILNES LANDING,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482100000,-1234400000,PST,38.10,1015160,,,N/A,,1,9,,,,,1910-01-01 00:00:00,1956-12-01 00:00:00,,,1910-01-01 00:00:00,1956-02-29 00:00:00,1910-01-01 00:00:00,1956-12-01 00:00:00,Y,N,N
-123.88333333333334,48.38333333333333,75,MUIR CREEK 1W,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482300000,-1235300000,PST,30.00,1015242,,,N/A,E,1,6,,,,,1970-01-01 00:00:00,1986-12-01 00:00:00,,,1970-03-01 00:00:00,1986-10-31 00:00:00,1970-01-01 00:00:00,1986-12-01 00:00:00,Y,N,N
-123.71833333333333,48.82416666666666,76,NORTH COWICHAN,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,484927000,-1234306000,PST,45.70,1015628,,,Climate-Staffed,D,1,5,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1981-01-01 00:00:00,2024-11-18 00:00:00,,,1981-03-01 00:00:00,2024-11-18 00:00:00,1981-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
-123.28666944444444,48.7639,77,NORTH PENDER ISLAND,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,484550040,-1231712010,PST,98.00,1015638,,,Climate-Staffed,E,1,6,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1972-01-01 00:00:00,2024-11-17 00:00:00,,,1972-02-01 00:00:00,2024-11-17 00:00:00,1972-01-01 00:00:00,2007-02-01 00:00:00,Y,N,N
-123.42722222222223,48.5975,78,SAANICHTON MT NEWTON,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,483551000,-1232538000,PST,42.70,1016RM0,,,Climate-Staffed,D,1,5,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1980-01-01 00:00:00,2024-11-17 00:00:00,,,1980-08-01 00:00:00,2024-11-17 00:00:00,1980-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
-123.3,48.766666666666666,79,PENDER ISLAND,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,484600000,-1231800000,PST,26.20,1016120,,,Climate-Staffed,E,1,6,,,,,1924-01-01 00:00:00,1999-12-31 00:00:00,,,1924-12-01 00:00:00,1999-12-31 00:00:00,1924-01-01 00:00:00,1999-12-01 00:00:00,Y,N,N
-123.41666666666667,48.7,80,PIERS ISLAND,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,484200000,-1232500000,PST,17.10,1016169,,,N/A,E,1,6,,,,,1973-01-01 00:00:00,1985-12-01 00:00:00,,,1973-06-01 00:00:00,1985-01-31 00:00:00,1973-01-01 00:00:00,1985-12-01 00:00:00,Y,N,N
-123.99138888888889,48.405833333333334,81,POINT-NO-POINT,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482421000,-1235929000,PST,25.00,1016203,,,Climate-Staffed,F,1,7,,,,,1990-01-01 00:00:00,2005-03-31 00:00:00,,,1990-06-01 00:00:00,2005-03-31 00:00:00,1990-01-01 00:00:00,2005-03-01 00:00:00,Y,N,N
-124.32638888888889,48.5916675,82,PORT RENFREW,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,483530003,-1241935000,PST,10.00,1016335,,,Climate-Staffed,A,1,1,,,,,1970-01-01 00:00:00,2022-08-04 00:00:00,,,1970-02-01 00:00:00,2022-08-04 00:00:00,1970-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
-123.53333333333333,48.3,83,RACE ROCKS LIGHTSTATION,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,481800000,-1233200000,PST,4.90,1016641,,,N/A,E,1,6,,,,,1984-01-01 00:00:00,1997-12-31 00:00:00,,,1984-10-01 00:00:00,1997-12-31 00:00:00,1984-01-01 00:00:00,1997-12-01 00:00:00,Y,N,N
-124.05,48.416666666666664,84,RIVER JORDAN,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482500000,-1240300000,PST,3.00,1016780,,,N/A,G,1,8,,,,,1908-01-01 00:00:00,1972-12-01 00:00:00,,,1908-01-01 00:00:00,1972-09-30 00:00:00,1908-01-01 00:00:00,1972-12-01 00:00:00,Y,N,N
-123.41666666666667,48.516666666666666,85,SAANICH DOM ASTRO OBS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,483100000,-1232500000,PST,222.50,10169DK,,,N/A,F,1,7,,,,,1916-01-01 00:00:00,1977-12-01 00:00:00,,,1916-12-01 00:00:00,1977-06-30 00:00:00,1916-01-01 00:00:00,1977-12-01 00:00:00,Y,N,N
-123.41666666666667,48.55,86,SAANICH OLDFIELD,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,483300000,-1232500000,PST,69.80,10169MK,,,N/A,,1,9,,,,,1965-01-01 00:00:00,1966-12-01 00:00:00,,,1965-09-01 00:00:00,1966-03-31 00:00:00,1965-01-01 00:00:00,1966-12-01 00:00:00,Y,N,N
-123.41888888888889,48.62166666666667,87,SAANICHTON CDA,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,483718000,-1232508000,PST,61.00,1016940,,,Climate-Staffed,A,1,1,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1914-01-01 00:00:00,2023-02-09 00:00:00,,,1914-03-01 00:00:00,2023-02-09 00:00:00,1914-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
-123.41666666666667,48.5,88,SAANICH CAMOSUN COLLEGE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,483000000,-1232500000,PST,38.10,1016941,,,N/A,G,1,8,,,,,1974-01-01 00:00:00,1975-12-01 00:00:00,,,1974-06-01 00:00:00,1975-10-31 00:00:00,1974-01-01 00:00:00,1975-12-01 00:00:00,Y,N,N
-123.4,48.5,89,SAANICH DENSMORE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,483000000,-1232400000,PST,59.00,1016942,,,N/A,G,1,8,,,,,1963-01-01 00:00:00,1992-12-01 00:00:00,,,1963-11-01 00:00:00,1992-02-29 00:00:00,1963-01-01 00:00:00,1992-12-01 00:00:00,Y,N,N
-123.76666666666667,48.96666666666667,90,SALTAIR,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,485800000,-1234600000,PST,15.20,1016980,,,N/A,,1,9,,,,,1959-01-01 00:00:00,1967-12-01 00:00:00,,,1959-04-01 00:00:00,1967-06-30 00:00:00,1959-01-01 00:00:00,1967-12-01 00:00:00,Y,N,N
-123.5,48.85,91,SALTSPRING ISLAND,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,485100000,-1233000000,PST,73.20,1016990,,,N/A,F,1,7,,,,,1893-01-01 00:00:00,1977-12-01 00:00:00,,,1893-04-01 00:00:00,1977-07-31 00:00:00,1893-01-01 00:00:00,1977-12-01 00:00:00,Y,N,N
-123.47666666666667,48.820277777777775,92,SALTSPRING IS CUSHEON LK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,484913000,-1232836000,PST,107.90,1016992,,,Climate-Staffed,C,1,4,,,,,1976-01-01 00:00:00,2001-03-31 00:00:00,,,1976-09-01 00:00:00,2001-03-31 00:00:00,1976-01-01 00:00:00,2001-03-01 00:00:00,Y,N,N
-123.54638888888888,48.88805555555555,93,SALTSPRING ST MARY'S L,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,485317000,-1233247000,PST,45.70,1016995,,,Climate-Staffed,C,1,4,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1975-01-01 00:00:00,2022-10-17 00:00:00,,,1975-12-01 00:00:00,2022-10-17 00:00:00,1975-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
-123.56666666666666,48.88333333333333,94,SALTSPRING VESUVIUS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,485300000,-1233400000,PST,7.60,1017000,,,N/A,G,1,8,,,,,1955-01-01 00:00:00,1975-12-01 00:00:00,,,1955-11-01 00:00:00,1975-07-31 00:00:00,1955-01-01 00:00:00,1975-12-01 00:00:00,Y,N,N
-123.12777944444444,48.77527777777778,95,SATURNA CAPMON,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,484631000,-1230740006,PST,178.00,1017098,,,Climate-Staffed,E,1,6,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1989-01-01 00:00:00,2018-01-01 00:00:00,,,1989-06-01 00:00:00,2018-01-01 00:00:00,1989-01-01 00:00:00,2007-02-01 00:00:00,Y,N,N
-123.044745,48.7839075,96,SATURNA ISLAND CS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,484702067,-1230241082,PST,24.40,1017101,WEZ,71473,Climate-Auto,E,1,6,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1980-01-01 00:00:00,2024-11-19 12:30:02,1994-02-28 23:00:00,2024-11-19 12:30:02,1980-05-01 00:00:00,2024-11-19 00:00:00,1980-01-01 00:00:00,2007-02-01 00:00:00,Y,N,N
-123.62640833333333,48.646947222222224,97,SHAWNIGAN LAKE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,483849010,-1233735070,PST,159.00,1017230,,,Climate-Staffed,A,1,1,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1911-01-01 00:00:00,2023-11-02 00:00:00,,,1911-05-01 00:00:00,2023-11-02 00:00:00,1911-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
-123.63333333333334,48.65,98,SHAWNIGAN LAKE NORTH,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,483900000,-1233800000,PST,149.40,1017233,,,N/A,G,1,8,,,,,1973-01-01 00:00:00,1976-12-01 00:00:00,,,1973-02-01 00:00:00,1976-04-30 00:00:00,1973-01-01 00:00:00,1976-12-01 00:00:00,Y,N,N
-123.4,48.68333333333333,99,SIDNEY DEEP COVE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,484100000,-1232400000,PST,18.30,1017329,,,N/A,G,1,8,,,,,1967-01-01 00:00:00,1973-12-01 00:00:00,,,1967-04-01 00:00:00,1973-05-31 00:00:00,1967-01-01 00:00:00,1973-12-01 00:00:00,Y,N,N
-123.73333333333333,48.36666666666667,100,SOOKE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482200000,-1234400000,PST,27.40,1017556,,,N/A,G,1,8,,,,,1970-01-01 00:00:00,1992-12-01 00:00:00,,,1970-03-01 00:00:00,1992-06-30 00:00:00,1970-01-01 00:00:00,1992-12-01 00:00:00,Y,N,N
-123.63333333333334,48.416666666666664,101,SOOKE GLINZ LAKE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482500000,-1233800000,PST,256.00,1017559,,,N/A,G,1,8,,,,,1983-01-01 00:00:00,1995-07-31 00:00:00,,,1983-08-01 00:00:00,1995-07-31 00:00:00,1983-01-01 00:00:00,1995-07-01 00:00:00,Y,N,N
-123.7,48.516666666666666,102,SOOKE LAKE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,483100000,-1234200000,PST,172.80,1017560,,,N/A,,1,9,,,,,1903-01-01 00:00:00,1966-12-01 00:00:00,,,1903-01-01 00:00:00,1966-09-30 00:00:00,1903-01-01 00:00:00,1966-12-01 00:00:00,Y,N,N
-123.64,48.57555555555555,103,SOOKE LAKE NORTH,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,483432000,-1233824000,PST,231.00,1017563,,,Climate-Staffed,A,1,2,,,,,1966-01-01 00:00:00,2011-10-31 00:00:00,,,1966-10-01 00:00:00,2011-10-31 00:00:00,1966-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
-123.81666666666666,48.36666666666667,104,SOOKE OTTER POINT,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482200000,-1234900000,PST,39.60,1017570,,,N/A,G,1,8,,,,,1974-01-01 00:00:00,1977-12-01 00:00:00,,,1974-03-01 00:00:00,1977-11-30 00:00:00,1974-01-01 00:00:00,1977-12-01 00:00:00,Y,N,N
-123.66666666666667,48.38333333333333,105,SOOKE SASEENOS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482300000,-1234000000,PST,27.40,1017575,,,N/A,G,1,8,,,,,1976-01-01 00:00:00,1979-12-01 00:00:00,,,1976-04-01 00:00:00,1979-07-31 00:00:00,1976-01-01 00:00:00,1979-12-01 00:00:00,Y,N,N
-123.21666666666667,48.75,106,SOUTH PENDER ISLAND 2,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,484500000,-1231300000,PST,91.10,1017610,,,N/A,F,1,7,,,,,1966-01-01 00:00:00,1982-12-01 00:00:00,,,1966-04-01 00:00:00,1982-03-31 00:00:00,1966-01-01 00:00:00,1982-12-01 00:00:00,Y,N,N
-123.33333333333333,48.46666666666667,107,VICTORIA U VIC,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482800000,-1232000000,PST,68.40,1018FF6,,,N/A,E,1,6,,,,,1974-01-01 00:00:00,1988-12-01 00:00:00,,,1974-07-01 00:00:00,1988-02-29 00:00:00,1974-01-01 00:00:00,1988-12-01 00:00:00,Y,N,N
-123.28333333333333,48.45,108,VICTORIA AMROTH PLACE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482700000,-1231700000,PST,18.30,1018590,,,N/A,,1,9,,,,,1967-01-01 00:00:00,1969-12-01 00:00:00,,,1967-07-01 00:00:00,1969-06-30 00:00:00,1967-01-01 00:00:00,1969-12-01 00:00:00,Y,N,N
-123.46666666666667,48.63333333333333,109,VICTORIA ARDMORE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,483800000,-1232800000,PST,24.40,1018592,,,N/A,G,1,9,,,,,1973-01-01 00:00:00,1976-12-31 00:00:00,,,1973-06-01 00:00:00,1976-12-31 00:00:00,1973-01-01 00:00:00,1976-12-01 00:00:00,Y,N,N
-123.36666666666666,48.43333333333333,110,VICTORIA BAY STREET,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482600000,-1232200000,PST,13.70,1018595,,,N/A,,1,9,,,,,1958-01-01 00:00:00,1961-12-01 00:00:00,,,1958-01-01 00:00:00,1961-10-31 00:00:00,1958-01-01 00:00:00,1961-12-01 00:00:00,Y,N,N
-123.46666666666667,48.46666666666667,111,VICTORIA CAREY ROAD,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482800000,-1232800000,PST,19.80,1018600,,,N/A,,1,9,,,,,1966-01-01 00:00:00,1967-12-01 00:00:00,,,1966-03-01 00:00:00,1967-09-30 00:00:00,1966-01-01 00:00:00,1967-12-01 00:00:00,Y,N,N
-123.44305555555556,48.47638888888889,112,VICTORIA FRANCIS PARK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482835000,-1232635000,PST,55.00,1018605,,,Climate-Staffed,E,1,6,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1962-01-01 00:00:00,2017-12-30 00:00:00,,,1962-06-01 00:00:00,2017-12-30 00:00:00,1962-01-01 00:00:00,2007-02-01 00:00:00,Y,N,N
-123.32500472222222,48.4130725,113,VICTORIA GONZALES HTS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482447061,-1231930017,PST,69.50,1018610,WLM,,N/A,D,1,5,,,,,1898-01-01 00:00:00,2004-11-30 00:00:00,1953-01-01 00:00:00,2000-03-14 07:00:00,1898-08-01 00:00:00,2004-11-30 00:00:00,1898-01-01 00:00:00,2004-11-01 00:00:00,Y,N,Y
-123.32477555555556,48.41330444444444,114,VICTORIA GONZALES CS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482447896,-1231929192,PST,61.00,1018611,WLM,71200,Climate-Auto,G,1,9,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1972-01-01 00:00:00,2024-11-19 12:30:02,1994-02-01 00:00:00,2024-11-19 12:30:02,1973-01-01 00:00:00,2024-11-19 00:00:00,1972-01-01 00:00:00,2007-02-01 00:00:00,Y,N,Y
-123.3,48.46666666666667,115,VICTORIA GORDON HEAD,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482800000,-1231800000,PST,42.70,1018614,,,N/A,E,1,6,,,,,1959-01-01 00:00:00,1983-12-01 00:00:00,,,1959-10-01 00:00:00,1983-10-31 00:00:00,1959-01-01 00:00:00,1983-12-01 00:00:00,Y,N,N
-123.50833333333334,48.509166666666665,116,VICTORIA HIGHLAND,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,483033000,-1233030000,PST,190.60,1018616,,,Climate-Staffed,E,1,6,,,,,1961-01-01 00:00:00,2012-01-12 00:00:00,,,1961-07-01 00:00:00,2012-01-12 00:00:00,1961-01-01 00:00:00,2007-02-01 00:00:00,Y,N,N
-123.40638888888888,48.48388888888889,117,VICTORIA HOLLAND 2,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482902000,-1232423000,PST,15.20,1018617,,,Climate-Staffed,E,1,6,,,,,1960-01-01 00:00:00,2002-09-30 00:00:00,,,1960-08-01 00:00:00,2002-09-30 00:00:00,1960-01-01 00:00:00,2002-09-01 00:00:00,Y,N,N
-123.42583333333333,48.647225,118,VICTORIA INT'L A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,483850010,-1232533000,PST,19.50,1018620,YYJ,71799,Aviation-Staffed,A,1,1,,,,,1940-01-01 00:00:00,2013-07-11 10:00:00,1953-01-01 00:00:00,2013-07-11 10:00:00,1940-07-01 00:00:00,2013-07-10 00:00:00,1940-01-01 00:00:00,2013-07-01 00:00:00,Y,Y,Y
-123.33333333333333,48.43333333333333,119,VICTORIA JUBILEE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482600000,-1232000000,PST,23.50,1018629,,,N/A,,1,9,,,,,1968-01-01 00:00:00,1969-12-01 00:00:00,,,1968-08-01 00:00:00,1969-10-31 00:00:00,1968-01-01 00:00:00,1969-12-01 00:00:00,Y,N,N
-123.31666666666666,48.43333333333333,120,VICTORIA LANSDOWNE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482600000,-1231900000,PST,29.00,1018640,,,N/A,,1,9,,,,,1954-01-01 00:00:00,1962-12-01 00:00:00,,,1954-01-01 00:00:00,1962-06-30 00:00:00,1954-01-01 00:00:00,1962-12-01 00:00:00,Y,N,N
-123.75,48.36666666666667,121,VICTORIA MARINE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482200000,-1234500000,PST,31.70,1018642,,,Climate-Staffed,C,1,4,,,,,1967-01-01 00:00:00,1992-12-01 00:00:00,1967-11-01 04:00:00,1992-03-31 22:00:00,1967-06-01 00:00:00,1992-03-31 00:00:00,1967-01-01 00:00:00,1992-12-01 00:00:00,Y,N,N
-123.3,48.43333333333333,122,VICTORIA MUSGRAVE STREET,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482600000,-1231800000,PST,15.20,1018644,,,N/A,,1,9,,,,,1966-01-01 00:00:00,1967-12-01 00:00:00,,,1966-01-01 00:00:00,1967-07-31 00:00:00,1966-01-01 00:00:00,1967-12-01 00:00:00,Y,N,N
-123.33333333333333,48.45,123,VICTORIA NORTH DAIRY RD,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482700000,-1232000000,PST,40.80,1018648,,,N/A,,1,9,,,,,1964-01-01 00:00:00,1965-12-01 00:00:00,,,1964-06-01 00:00:00,1965-11-30 00:00:00,1964-01-01 00:00:00,1965-12-01 00:00:00,Y,N,N
-123.39861111111111,48.488055555555555,124,VICTORIA NORTHRIDGE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482917000,-1232355000,PST,37.00,1018651,,,Climate-Staffed,G,1,8,,,,,1990-01-01 00:00:00,1999-08-31 00:00:00,,,1990-05-01 00:00:00,1999-08-31 00:00:00,1990-01-01 00:00:00,1999-08-01 00:00:00,Y,N,N
-123.3,48.46666666666667,125,VICTORIA ROWLEY ROAD,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482800000,-1231800000,PST,13.40,1018657,,,N/A,,1,9,,,,,1962-01-01 00:00:00,1962-12-01 00:00:00,,,1962-04-01 00:00:00,1962-07-31 00:00:00,1962-01-01 00:00:00,1962-12-01 00:00:00,Y,N,N
-123.3,48.46666666666667,126,VICTORIA SINCLAIR ROAD,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482800000,-1231800000,PST,53.30,1018658,,,N/A,,1,9,,,,,1960-01-01 00:00:00,1960-12-31 00:00:00,,,1960-08-01 00:00:00,1960-12-31 00:00:00,1960-01-01 00:00:00,1960-12-01 00:00:00,Y,N,N
-123.39166666666667,48.44972222222222,127,VICTORIA TILLICUM,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482659000,-1232330000,PST,22.90,1018660,,,Climate-Staffed,F,1,7,,,,,1958-01-01 00:00:00,2000-03-31 00:00:00,,,1958-05-01 00:00:00,2000-03-31 00:00:00,1958-01-01 00:00:00,2000-03-01 00:00:00,Y,N,N
-123.26666666666667,48.45,128,VICTORIA TUDOR AVENUE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482700000,-1231600000,PST,21.60,1018666,,,N/A,,1,9,,,,,1962-01-01 00:00:00,1963-12-01 00:00:00,,,1962-04-01 00:00:00,1963-06-30 00:00:00,1962-01-01 00:00:00,1963-12-01 00:00:00,Y,N,N
-123.53861111111111,48.33972222222222,129,WILLIAM HEAD,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482023000,-1233219000,PST,12.20,1018935,,,Climate-Staffed,A,1,1,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1959-01-01 00:00:00,2018-03-12 00:00:00,,,1959-11-01 00:00:00,2018-03-12 00:00:00,1959-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
-124.21666666666667,48.88333333333333,130,YOUBOU,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,485300000,-1241300000,PST,173.70,1019010,,,N/A,,1,9,,,,,1959-01-01 00:00:00,1967-12-31 00:00:00,,,1959-07-01 00:00:00,1967-12-31 00:00:00,1959-01-01 00:00:00,1967-12-01 00:00:00,Y,N,N
-124.21666666666667,48.88333333333333,131,YOUBOU SCHOOL,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,485300000,-1241300000,PST,189.00,1019014,,,N/A,G,1,8,,,,,1971-01-01 00:00:00,1973-12-01 00:00:00,,,1971-11-01 00:00:00,1973-05-31 00:00:00,1971-01-01 00:00:00,1973-12-01 00:00:00,Y,N,N
-123.80889166666667,49.208911111111114,132,ENTRANCE ISLAND,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491232080,-1234832010,PST,7.00,102BFHH,,,Climate-Staffed,F,1,7,CCG,GCC,Canadian Coast Guard,Garde côtière canadienne,1987-01-01 00:00:00,2024-11-17 00:00:00,,,1987-05-01 00:00:00,2024-11-17 00:00:00,1987-01-01 00:00:00,2007-02-01 00:00:00,Y,N,N
-124.08333333333333,49.083333333333336,133,NANAIMO RIVER CAMP,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490500000,-1240500000,PST,204.20,102ECG0,,,N/A,,1,9,,,,,1962-01-01 00:00:00,1968-12-31 00:00:00,,,1962-08-01 00:00:00,1968-12-31 00:00:00,1962-01-01 00:00:00,1968-12-01 00:00:00,Y,N,N
