x,y,MIN_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION_FLAG,LOCAL_DAY,COOLING_DEGREE_DAYS,DIRECTION_MAX_GUST_FLAG,TOTAL_RAIN,MEAN_TEMPERATURE_FLAG,TOTAL_SNOW_FLAG,HEATING_DEGREE_DAYS_FLAG,LOCAL_YEAR,TOTAL_SNOW,ID,MAX_TEMPERATURE,SNOW_ON_GROUND,HEATING_DEGREE_DAYS,LOCAL_DATE,SPEED_MAX_GUST,MAX_TEMPERATURE_FLAG,MIN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,PROVINCE_CODE,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST,TOTAL_RAIN_FLAG,MIN_TEMPERATURE,MAX_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION,SNOW_ON_GROUND_FLAG,LOCAL_MONTH,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE,STATION_NAME
-121.76027777777777,49.24305555555556,,,9,3,,0,,,,2013,0,1100120.2013.7.9,30,0,0,2013-07-09 00:00:00,,,,,BC,,,,,,12,,0,,7,1100120,21,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,30,6,,0,,,,2015,0,1100120.2015.7.30,33.5,0,0,2015-07-30 00:00:00,,,,,BC,,,,,,14.5,,0,,7,1100120,24,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,11,0.5,,2.5,,,,2018,0,1100120.2018.8.11,21,0,0,2018-08-11 00:00:00,,,,,BC,,,,,,16,,2.5,,8,1100120,18.5,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,27,,,,M,,M,2018,,1100120.2018.5.27,,0,,2018-05-27 00:00:00,,M,,,BC,,,M,,,8.5,,,,5,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,14,0,,2,,,,2018,0,1100120.2018.9.14,16.5,0,4.5,2018-09-14 00:00:00,,,,,BC,,,,,,10.5,,2,,9,1100120,13.5,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,2,0,,9.4,,,,2013,0,1100120.2013.3.2,11.5,0,9.7,2013-03-02 00:00:00,,,,,BC,,,,,,5,,9.4,,3,1100120,8.3,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,9,,,7,M,,M,2020,0,1100120.2020.12.9,,0,,2020-12-09 00:00:00,,M,,,BC,,,M,,,4,,7,,12,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,31,,,,M,,M,2018,,1100120.2018.5.31,,0,,2018-05-31 00:00:00,,M,,,BC,,,M,,,7,,,,5,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,4,,,0.4,M,,M,2018,0,1100120.2018.10.4,,0,,2018-10-04 00:00:00,,M,,,BC,,,M,,,5.5,,0.4,,10,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,21,,,10.2,M,,M,2023,0,1100120.2023.1.21,3,,,2023-01-21 00:00:00,,,M,,BC,,,M,,,,,10.2,,1,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,6,0,,0,,,,2022,0,1100120.2022.6.6,17,0,4,2022-06-06 00:00:00,,,,,BC,,,,,,11,,0,,6,1100120,14,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,19,0,,0,,,,2018,0,1100120.2018.2.19,1,0,19.5,2018-02-19 00:00:00,,,,,BC,,,,,,-4,,0,T,2,1100120,-1.5,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,24,,,0.8,M,,M,2018,0,1100120.2018.9.24,,0,,2018-09-24 00:00:00,,M,,,BC,,,M,,,8,,0.8,,9,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,15,,,2.6,M,,M,2019,0,1100120.2019.10.15,,0,,2019-10-15 00:00:00,,M,,,BC,,,M,,,4,,2.6,,10,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,13,0,,11.6,,,,2017,0,1100120.2017.4.13,13,0,8.2,2017-04-13 00:00:00,,,,,BC,,,,,,6.5,,11.6,,4,1100120,9.8,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,2,,,0.5,M,,M,2019,0,1100120.2019.8.2,,0,,2019-08-02 00:00:00,,M,,,BC,,,M,,,16.5,,0.5,,8,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,5,1.5,,0,,,,2022,0,1100120.2022.8.5,27,0,0,2022-08-05 00:00:00,,,,,BC,,,,,,12,,0,,8,1100120,19.5,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,24,,,,M,,M,2023,,1100120.2023.6.24,,0,,2023-06-24 00:00:00,,M,M,,BC,,,M,,,,,,,6,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,24,,,7,M,,M,2023,1,1100120.2023.3.24,7,0,,2023-03-24 00:00:00,,,M,,BC,,,M,,,,,7,,3,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,3,0,,1.6,,,,2014,0,1100120.2014.1.3,7,0,12.5,2014-01-03 00:00:00,,,,,BC,,,,,,4,,1.6,,1,1100120,5.5,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,18,,,0,M,,M,2021,0,1100120.2021.8.18,,0,,2021-08-18 00:00:00,,M,,,BC,,,M,,,12,,0,,8,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,9,0,,0.6,,,,2013,0,1100120.2013.11.9,9.5,0,11.5,2013-11-09 00:00:00,,,,,BC,,,,,,3.5,,0.6,,11,1100120,6.5,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,7,5.3,,0,,,,2018,0,1100120.2018.8.7,32,0,0,2018-08-07 00:00:00,,,,,BC,,,,,,14.5,,0,,8,1100120,23.3,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,9,,,1,M,,M,2018,0,1100120.2018.10.9,,0,,2018-10-09 00:00:00,,M,,,BC,,,M,,,9,,1,,10,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,10,,,3,M,,M,2023,0,1100120.2023.10.10,14,0,,2023-10-10 00:00:00,,,M,,BC,,,M,,,,,3,,10,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,25,0,,0,,,,2022,0,1100120.2022.1.25,7,0,16,2022-01-25 00:00:00,,,,,BC,,,,,,-3,,0,,1,1100120,2,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,11,,,8.6,M,,M,2020,0,1100120.2020.5.11,,0,,2020-05-11 00:00:00,,M,,,BC,,,M,,,17,,8.6,,5,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,5,0,,0,,,,2022,0,1100120.2022.3.5,13,0,9.7,2022-03-05 00:00:00,,,,,BC,,,,,,3.5,,0,,3,1100120,8.3,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,21,0,,10,,,,2022,0,1100120.2022.10.21,10,0,8,2022-10-21 00:00:00,,,,,BC,,,,,,10,,10,,10,1100120,10,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,30,,,0,M,,M,2021,0,1100120.2021.3.30,,0,,2021-03-30 00:00:00,,M,,,BC,,,M,,,1,,0,,3,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,5,,,0,M,,M,2021,0,1100120.2021.7.5,,0,,2021-07-05 00:00:00,,M,,,BC,,,M,,,15,,0,,7,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,26,0,,0,,,,2015,0,1100120.2015.10.26,17,0,6,2015-10-26 00:00:00,,,,,BC,,,,,,7,,0,,10,1100120,12,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,1,0,,0.4,,,,2015,0,1100120.2015.10.1,21.5,0,3.7,2015-10-01 00:00:00,,,,,BC,,,,,,7,,0.4,,10,1100120,14.3,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,14,,,0,M,,M,2023,0,1100120.2023.9.14,25,,,2023-09-14 00:00:00,,,M,,BC,,,M,,,,,0,,9,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,28,1.8,,0.2,,,,2013,0,1100120.2013.6.28,26,0,0,2013-06-28 00:00:00,,,,,BC,,,,,,13.5,,0.2,,6,1100120,19.8,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,10,4.3,,0,,,,2015,0,1100120.2015.8.10,29.5,0,0,2015-08-10 00:00:00,,,,,BC,,,,,,15,,0,,8,1100120,22.3,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,24,0,,4,,T,,2015,0,1100120.2015.12.24,2,0,16.5,2015-12-24 00:00:00,,,,,BC,,,,,,1,,4,T,12,1100120,1.5,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,27,0,,10,,,,2016,0,1100120.2016.11.27,6,0,12.5,2016-11-27 00:00:00,,,,,BC,,,,,,5,,10,,11,1100120,5.5,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,29,0,,6,,,,2017,0,1100120.2017.11.29,7,0,12.2,2017-11-29 00:00:00,,,,,BC,,,,,,4.5,,6,,11,1100120,5.8,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,19,,,15.3,M,,M,2019,0,1100120.2019.6.19,,0,,2019-06-19 00:00:00,,M,,,BC,,,M,,,11.5,,15.3,,6,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,7,1.5,,0,,,,2013,0,1100120.2013.7.7,26,0,0,2013-07-07 00:00:00,,,,,BC,,,,,,13,,0,,7,1100120,19.5,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,17,0,,2.6,,,,2017,0,1100120.2017.11.17,8.5,0,11.5,2017-11-17 00:00:00,,,,,BC,,,,,,4.5,,2.6,,11,1100120,6.5,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,7,,,7.5,M,,M,2021,0,1100120.2021.12.7,,0,,2021-12-07 00:00:00,,M,,,BC,,,M,,,1,,7.5,,12,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,6,0,,11.2,,,,2013,0,1100120.2013.11.6,10,0,11,2013-11-06 00:00:00,,,,,BC,,,,,,4,,11.2,,11,1100120,7,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,26,3,,0,,,,2016,0,1100120.2016.7.26,27.5,0,0,2016-07-26 00:00:00,,,,,BC,,,,,,14.5,,0,,7,1100120,21,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,31,,,27,M,,M,2021,0,1100120.2021.1.31,,0,,2021-01-31 00:00:00,,M,,,BC,,,M,,,2,,27,,1,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,5,0,,0,,,,2016,0,1100120.2016.12.5,2.5,0,17.2,2016-12-05 00:00:00,,,,,BC,,,,,,-1,,0,,12,1100120,0.8,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,11,0,,0.9,,,,2018,0,1100120.2018.9.11,19,0,3,2018-09-11 00:00:00,,,,,BC,,,,,,11,,0.9,,9,1100120,15,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,31,6.8,,0,,,,2022,0,1100120.2022.7.31,34.5,0,0,2022-07-31 00:00:00,,,,,BC,,,,,,15,,0,,7,1100120,24.8,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,18,,,1.2,M,,M,2021,0,1100120.2021.5.18,,0,,2021-05-18 00:00:00,,M,,,BC,,,M,,,8.5,,1.2,,5,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,25,0,,9.8,,,,2017,0,1100120.2017.10.25,12.5,0,9.7,2017-10-25 00:00:00,,,,,BC,,,,,,4,,9.8,,10,1100120,8.3,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,2,0,,10.6,,,,2015,0,1100120.2015.12.2,10,0,12.5,2015-12-02 00:00:00,,,,,BC,,,,,,1,,10.6,,12,1100120,5.5,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,20,,,1.8,M,,M,2018,0,1100120.2018.11.20,,0,,2018-11-20 00:00:00,,M,,,BC,,,M,,,6,,1.8,,11,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,27,,,34,M,,M,2022,0,1100120.2022.12.27,7,0,,2022-12-27 00:00:00,,,M,,BC,,,M,,,,,34,,12,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,10,0,,0,,,,2014,0,1100120.2014.9.10,21.5,0,0.7,2014-09-10 00:00:00,,,,,BC,,,,,,13,,0,,9,1100120,17.3,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,4,0,,0,,,,2017,0,1100120.2017.12.4,4,0,15,2017-12-04 00:00:00,,,,,BC,,,,,,2,,0,,12,1100120,3,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,17,,,0,M,,M,2021,0,1100120.2021.3.17,,0,,2021-03-17 00:00:00,,M,,,BC,,,M,,,1.5,,0,,3,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,13,0,,0,,,,2022,0,1100120.2022.9.13,23,0,1.2,2022-09-13 00:00:00,,,,,BC,,,,,,10.5,,0,,9,1100120,16.8,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,20,0,,7.8,,,,2017,0,1100120.2017.11.20,6.5,0,13.5,2017-11-20 00:00:00,,,,,BC,,,,,,2.5,,7.8,,11,1100120,4.5,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,27,0,,0,,,,2013,0,1100120.2013.3.27,17.5,0,6.5,2013-03-27 00:00:00,,,,,BC,,,,,,5.5,,0,,3,1100120,11.5,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,30,,,10,M,,M,2021,0,1100120.2021.1.30,,0,,2021-01-30 00:00:00,,M,,,BC,,,M,,,2,,10,,1,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,4,0,,3.2,,,,2014,0,1100120.2014.4.4,13.5,0,8.2,2014-04-04 00:00:00,,,,,BC,,,,,,6,,3.2,,4,1100120,9.8,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,8,,,0,M,,M,2020,0,1100120.2020.4.8,,,,2020-04-08 00:00:00,,M,M,,BC,,,M,,,,,0,,4,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,18,0,,9,,,,2014,0,1100120.2014.9.18,18,0,1.7,2014-09-18 00:00:00,,,,,BC,,,,,,14.5,,9,,9,1100120,16.3,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,11,,,3.3,M,,M,2019,0,1100120.2019.8.11,,0,,2019-08-11 00:00:00,,M,,,BC,,,M,,,15,,3.3,,8,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,8,,,6.2,M,,M,2015,0,1100120.2015.10.8,23,,,2015-10-08 00:00:00,,,M,,BC,,,M,,,,,6.2,,10,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,18,,,0,M,,M,2021,0,1100120.2021.4.18,,0,,2021-04-18 00:00:00,,M,,,BC,,,M,,,11,,0,,4,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,20,0,,8.4,,,,2014,0,1100120.2014.10.20,17,0,3.2,2014-10-20 00:00:00,,,,,BC,,,,,,12.5,,8.4,,10,1100120,14.8,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,9,0,,0,,,,2016,0,1100120.2016.5.9,21.5,0,3.7,2016-05-09 00:00:00,,,,,BC,,,,,,7,,0,,5,1100120,14.3,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,3,,,0,M,,M,2021,0,1100120.2021.7.3,,0,,2021-07-03 00:00:00,,M,,,BC,,,M,,,15,,0,,7,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,19,0,,1,,,,2022,0,1100120.2022.4.19,12,0,10,2022-04-19 00:00:00,,,,,BC,,,,,,4,,1,,4,1100120,8,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,19,0,,0,,,,2022,0,1100120.2022.9.19,27,0,0.2,2022-09-19 00:00:00,,,,,BC,,,,,,8.5,,0,,9,1100120,17.8,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,18,0,,0,,,,2018,0,1100120.2018.8.18,21.5,0,1.7,2018-08-18 00:00:00,,,,,BC,,,,,,11,,0,,8,1100120,16.3,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,25,,,0,M,,M,2021,0,1100120.2021.8.25,,0,,2021-08-25 00:00:00,,M,,,BC,,,M,,,14,,0,,8,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,1,,,106,M,,M,2021,0,1100120.2021.12.1,,,,2021-12-01 00:00:00,,M,M,,BC,,,M,,,,,106,,12,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,29,0,,34,,,,2015,0,1100120.2015.8.29,19.5,0,0.5,2015-08-29 00:00:00,,,,,BC,,,,,,15.5,,34,,8,1100120,17.5,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,19,,,7.2,M,,M,2019,0,1100120.2019.10.19,,0,,2019-10-19 00:00:00,,M,,,BC,,,M,,,7,,7.2,,10,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,21,,,19.8,M,,M,2021,0,1100120.2021.2.21,,0,,2021-02-21 00:00:00,,M,,,BC,,,M,,,3,,19.8,,2,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,21,,,0,M,,M,2020,0,1100120.2020.11.21,,0,,2020-11-21 00:00:00,,M,,,BC,,,M,,,4,,0,,11,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,19,0,,0,,,,2013,0,1100120.2013.11.19,8,0,12,2013-11-19 00:00:00,,,,,BC,,,,,,4,,0,,11,1100120,6,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,7,,,0,M,,M,2019,0,1100120.2019.11.7,,0,,2019-11-07 00:00:00,,M,,,BC,,,M,,,6,,0,,11,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,4,,,,M,,M,2023,,1100120.2023.1.4,,0,,2023-01-04 00:00:00,,M,,,BC,,,M,,,0,,,,1,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,20,,,,M,,M,2018,,1100120.2018.6.20,,0,,2018-06-20 00:00:00,,M,,,BC,,,M,,,14,,,,6,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,18,0,,0.4,,,,2018,0,1100120.2018.4.18,14.5,0,8.5,2018-04-18 00:00:00,,,,,BC,,,,,,4.5,,0.4,,4,1100120,9.5,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,31,0,,0,,,,2014,0,1100120.2014.8.31,21.5,0,0.2,2014-08-31 00:00:00,,,,,BC,,,,,,14,,0,,8,1100120,17.8,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,27,,,,M,,M,2016,,1100120.2016.6.27,,0,,2016-06-27 00:00:00,,M,,,BC,,,M,,,16.5,,,,6,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,12,0,,0,,,,2017,0,1100120.2017.6.12,18,0,2.2,2017-06-12 00:00:00,,,,,BC,,,,,,13.5,,0,,6,1100120,15.8,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,9,,,0,M,,M,2021,0,1100120.2021.3.9,,0,,2021-03-09 00:00:00,,M,,,BC,,,M,,,4,,0,,3,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,1,0,,0,,,,2014,10,1100120.2014.3.1,4,0,16.5,2014-03-01 00:00:00,,,,,BC,,,,,,-1,,15,,3,1100120,1.5,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,22,0,,32,,,,2017,0,1100120.2017.11.22,14,0,8.2,2017-11-22 00:00:00,,,,,BC,,,,,,5.5,,32,,11,1100120,9.8,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,16,0,,0,,,,2013,0,1100120.2013.10.16,20.5,0,6.2,2013-10-16 00:00:00,,,,,BC,,,,,,3,,0,,10,1100120,11.8,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,2,,,15,M,,M,2020,0,1100120.2020.1.2,,0,,2020-01-02 00:00:00,,M,,,BC,,,M,,,5,,15,,1,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,22,0,,0.4,,,,2013,0,1100120.2013.6.22,23,0,0.5,2013-06-22 00:00:00,,,,,BC,,,,,,12,,0.4,,6,1100120,17.5,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,17,0,,0.8,,,,2018,0,1100120.2018.3.17,13.5,0,9.2,2018-03-17 00:00:00,,,,,BC,,,,,,4,,0.8,,3,1100120,8.8,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,8,0,,0,,,,2016,0,1100120.2016.1.8,6.5,0,14.2,2016-01-08 00:00:00,,,,,BC,,,,,,1,,0,,1,1100120,3.8,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,18,0,,0,,,,2018,0,1100120.2018.5.18,18.5,0,2,2018-05-18 00:00:00,,,,,BC,,,,,,13.5,,0,,5,1100120,16,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,10,,,6.4,M,,M,2021,0,1100120.2021.10.10,,0,,2021-10-10 00:00:00,,M,,,BC,,,M,,,7,,6.4,,10,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,21,0,,0,,,,2015,0,1100120.2015.2.21,15,0,8.5,2015-02-21 00:00:00,,,,,BC,,,,,,4,,0,,2,1100120,9.5,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,23,0,,0,,,,2016,0,1100120.2016.2.23,12.5,0,11,2016-02-23 00:00:00,,,,,BC,,,,,,1.5,,0,,2,1100120,7,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,7,,,,M,,M,2017,,1100120.2017.2.7,,41,,2017-02-07 00:00:00,,M,,,BC,,,M,,,-5,,,,2,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,7,0,,1,,,,2014,0,1100120.2014.3.7,14,0,9.2,2014-03-07 00:00:00,,,,,BC,,,,,,3.5,,1,,3,1100120,8.8,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,24,,,0,M,,M,2019,0,1100120.2019.3.24,,0,,2019-03-24 00:00:00,,M,,,BC,,,M,,,5.5,,0,,3,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,15,,,7,M,,M,2020,0,1100120.2020.6.15,,0,,2020-06-15 00:00:00,,M,,,BC,,,M,,,9.5,,7,,6,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,26,,,0,M,,M,2020,0,1100120.2020.10.26,,0,,2020-10-26 00:00:00,,M,,,BC,,,M,,,1,,0,,10,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,2,,,0,M,,M,2021,0,1100120.2021.5.2,,0,,2021-05-02 00:00:00,,M,,,BC,,,M,,,7,,0,,5,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,22,0,,2.8,,,,2017,0,1100120.2017.4.22,15,0,5.7,2017-04-22 00:00:00,,,,,BC,,,,,,9.5,,2.8,,4,1100120,12.3,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,4,0,,0,,,,2014,0,1100120.2014.1.4,5,0,15,2014-01-04 00:00:00,,,,,BC,,,,,,1,,0,,1,1100120,3,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,21,,,11.6,M,,M,2018,0,1100120.2018.9.21,,0,,2018-09-21 00:00:00,,M,,,BC,,,M,,,11,,11.6,,9,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,5,2.3,,0,,,,2017,0,1100120.2017.7.5,29.5,0,0,2017-07-05 00:00:00,,,,,BC,,,,,,11,,0,,7,1100120,20.3,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,3,,,24.6,M,,M,2019,0,1100120.2019.12.3,,0,,2019-12-03 00:00:00,,M,,,BC,,,M,,,0,,24.6,,12,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,14,0,,20.5,,,,2022,0,1100120.2022.3.14,8,0,12.5,2022-03-14 00:00:00,,,,,BC,,,,,,3,,20.5,,3,1100120,5.5,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,7,0,,0,,,,2015,0,1100120.2015.3.7,16.5,0,9.2,2015-03-07 00:00:00,,,,,BC,,,,,,1,,0,,3,1100120,8.8,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,27,0,,4.8,,,,2018,0,1100120.2018.3.27,13,0,9.5,2018-03-27 00:00:00,,,,,BC,,,,,,4,,4.8,,3,1100120,8.5,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,8,,,0.1,M,,M,2021,0,1100120.2021.9.8,,0,,2021-09-08 00:00:00,,M,,,BC,,,M,,,16,,0.1,,9,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,20,,,0,M,,M,2021,0,1100120.2021.9.20,,0,,2021-09-20 00:00:00,,M,,,BC,,,M,,,11,,0,,9,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,T,19,,,0,M,,M,2021,0,1100120.2021.10.19,,0,,2021-10-19 00:00:00,,M,,,BC,,,M,,T,5,,0,,10,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,19,3.3,,0,,,,2018,0,1100120.2018.6.19,29,0,0,2018-06-19 00:00:00,,,,,BC,,,,,,13.5,,0,,6,1100120,21.3,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,28,0.3,,0,,,,2017,0,1100120.2017.6.28,23,0,0,2017-06-28 00:00:00,,,,,BC,,,,,,13.5,,0,,6,1100120,18.3,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,27,,,0,M,,M,2019,0.4,1100120.2019.2.27,,0,,2019-02-27 00:00:00,,M,,,BC,,,M,,,-3.5,,0.6,,2,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,8,0,,1.4,,,,2015,0,1100120.2015.9.8,19,0,2,2015-09-08 00:00:00,,,,,BC,,,,,,13,,1.4,,9,1100120,16,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,4,0,,10,,,,2014,0,1100120.2014.5.4,12.5,0,7.5,2014-05-04 00:00:00,,,,,BC,,,,,,8.5,,10,,5,1100120,10.5,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,28,0,,25.6,,,,2014,0,1100120.2014.6.28,20.5,0,1.2,2014-06-28 00:00:00,,,,,BC,,,,,,13,,25.6,,6,1100120,16.8,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,26,0,,30.4,,,,2014,0,1100120.2014.11.26,10,0,11.2,2014-11-26 00:00:00,,,,,BC,,,,,,3.5,,30.4,,11,1100120,6.8,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,27,0,,5.6,,,,2014,0,1100120.2014.5.27,19.5,0,4.5,2014-05-27 00:00:00,,,,,BC,,,,,,7.5,,5.6,,5,1100120,13.5,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,23,0,,8.6,,,,2013,0,1100120.2013.9.23,16,0,4.5,2013-09-23 00:00:00,,,,,BC,,,,,,11,,8.6,,9,1100120,13.5,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,6,,,1,M,,M,2020,0,1100120.2020.6.6,,0,,2020-06-06 00:00:00,,M,,,BC,,,M,,,9,,1,,6,1100120,,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,7,0,,11,,,,2022,0,1100120.2022.6.7,26.5,0,1.2,2022-06-07 00:00:00,,,,,BC,,,,,,7,,11,,6,1100120,16.8,AGASSIZ CDA
-121.76027777777777,49.24305555555556,,,1,0,,0,,,,2023,2,1100120.2023.3.1,3.5,0,17.2,2023-03-01 00:00:00,,,,,BC,,,,,,-2,,1,,3,1100120,0.8,AGASSIZ CDA
