x,y,STATION_NAME,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,COOLING_DEGREE_DAYS,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,SNOW_ON_GROUND,SPEED_MAX_GUST_FLAG,PROVINCE_CODE,TOTAL_PRECIPITATION_FLAG,MIN_REL_HUMIDITY,HEATING_DEGREE_DAYS_FLAG,LOCAL_YEAR,MAX_REL_HUMIDITY,HEATING_DEGREE_DAYS,MIN_TEMPERATURE,CLIMATE_IDENTIFIER,ID,MAX_TEMPERATURE_FLAG,SNOW_ON_GROUND_FLAG,MIN_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS_FLAG,TOTAL_RAIN,TOTAL_SNOW_FLAG,TOTAL_RAIN_FLAG,TOTAL_SNOW,LOCAL_DATE,MEAN_TEMPERATURE,MAX_REL_HUMIDITY_FLAG,MIN_REL_HUMIDITY_FLAG,MAX_TEMPERATURE,DIRECTION_MAX_GUST
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,33,0,3,8,,0,,,BC,,,,2017,,16.7,-1.6,1062251,1062251.2017.3.8,,,,,,M,M,,2017-03-08 00:00:00,1.3,,,4.1,20
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,67,0,3,7,,0.4,,,BC,,,,2017,,17,-1.2,1062251,1062251.2017.3.7,,,,,,M,M,,2017-03-07 00:00:00,1,,,3.1,24
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,52,0,3,15,,1,,,BC,,,,2017,,13.3,3.2,1062251,1062251.2017.3.15,,,,,,M,M,,2017-03-15 00:00:00,4.7,,,6.2,18
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,85,0,3,12,,1.4,,,BC,,,,2017,,11.8,2.3,1062251,1062251.2017.3.12,,,,,,M,M,,2017-03-12 00:00:00,6.2,,,10.1,16
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,35,0,3,19,,0.6,,,BC,,,,2017,,13.9,2.1,1062251,1062251.2017.3.19,,,,,,M,M,,2017-03-19 00:00:00,4.1,,,6.1,30
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,59,0,3,13,,0.6,,,BC,,,,2017,,9.7,6.4,1062251,1062251.2017.3.13,,,,,,M,M,,2017-03-13 00:00:00,8.3,,,10.2,18
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,54,0,3,11,,12.8,,,BC,,,,2017,,15,0.7,1062251,1062251.2017.3.11,,,,,,M,M,,2017-03-11 00:00:00,3,,,5.2,8
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,39,0,3,5,,0,,,BC,,,,2017,,18.8,-2.3,1062251,1062251.2017.3.5,,,,,,M,M,,2017-03-05 00:00:00,-0.8,,,0.7,33
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,57,0,3,16,,1.2,,,BC,,,,2017,,14.8,1.4,1062251,1062251.2017.3.16,,,,,,M,M,,2017-03-16 00:00:00,3.2,,,4.9,16
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,70,0,3,3,,0.8,,,BC,,,,2017,,15.9,-0.1,1062251,1062251.2017.3.3,,,,,,M,M,,2017-03-03 00:00:00,2.1,,,4.3,25
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,65,0,3,17,,0.8,,,BC,,,,2017,,15,1.1,1062251,1062251.2017.3.17,,,,,,M,M,,2017-03-17 00:00:00,3,,,4.9,17
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,54,,3,2,M,,,,BC,M,,M,2017,,,4.1,1062251,1062251.2017.3.2,M,,E,M,,M,M,,2017-03-02 00:00:00,,,,,21
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,52,0,3,14,,8.6,,,BC,,,,2017,,13.1,1.7,1062251,1062251.2017.3.14,,,,,,M,M,,2017-03-14 00:00:00,4.9,,,8.1,18
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,52,0,3,1,,1.6,,,BC,,,,2017,,14.9,0.8,1062251,1062251.2017.3.1,,,,,,M,M,,2017-03-01 00:00:00,3.1,,,5.3,17
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,52,0,3,18,,0.4,,,BC,,,,2017,,15.5,0.5,1062251,1062251.2017.3.18,,,,,,M,M,,2017-03-18 00:00:00,2.5,,,4.5,17
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,43,0,3,10,,0,,,BC,,,,2017,,17.3,-1.8,1062251,1062251.2017.3.10,,,,,,M,M,,2017-03-10 00:00:00,0.7,,,3.2,12
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,32,0,3,4,,1.2,,,BC,,,,2017,,16.2,0.4,1062251,1062251.2017.3.4,,,,,,M,M,,2017-03-04 00:00:00,1.8,,,3.2,35
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,57,0,3,9,,1.4,,,BC,,,,2017,,17.7,-1.8,1062251,1062251.2017.3.9,,,,,,M,M,,2017-03-09 00:00:00,0.3,,,2.4,33
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,63,0,3,30,,0,,,BC,,,,2017,,11.9,4.4,1062251,1062251.2017.3.30,,,,,,M,M,,2017-03-30 00:00:00,6.1,,,7.7,16
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,0,0,3,20,,0,,,BC,,,,2017,,15.1,0.5,1062251,1062251.2017.3.20,,,,,,M,M,,2017-03-20 00:00:00,2.9,,,5.2,0
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,70,0,3,31,,0,,,BC,,,,2017,,9.1,6.2,1062251,1062251.2017.3.31,,,,,,M,M,,2017-03-31 00:00:00,8.9,,,11.6,16
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,85,,3,26,M,,,,BC,M,,M,2017,,,4.8,1062251,1062251.2017.3.26,M,,E,M,,M,M,,2017-03-26 00:00:00,,,,,13
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,0,,3,21,M,,,,BC,M,,M,2017,,,,1062251,1062251.2017.3.21,E,,M,M,,M,M,,2017-03-21 00:00:00,,,,5.4,0
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,54,0,3,27,,0,,,BC,,,,2017,,11.6,5.3,1062251,1062251.2017.3.27,,,,,,M,M,,2017-03-27 00:00:00,6.4,,,7.4,16
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,32,0,3,28,,0.6,,,BC,,,,2017,,10.4,5.5,1062251,1062251.2017.3.28,,,,,,M,M,,2017-03-28 00:00:00,7.6,,,9.7,14
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,43,0,3,22,,0.4,,,BC,,,,2017,,13.1,3.3,1062251,1062251.2017.3.22,,,,,,M,M,,2017-03-22 00:00:00,4.9,,,6.4,17
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,0,0,3,29,,0.6,,,BC,,,,2017,,11.1,4.5,1062251,1062251.2017.3.29,,,,,,M,M,,2017-03-29 00:00:00,6.9,,,9.2,0
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,50,0,3,25,,0.2,,,BC,,,,2017,,13.2,3,1062251,1062251.2017.3.25,,,,,,M,M,,2017-03-25 00:00:00,4.8,,,6.5,26
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,63,0,3,23,,2,,,BC,,,,2017,,13.7,2.1,1062251,1062251.2017.3.23,,,,,,M,M,,2017-03-23 00:00:00,4.3,,,6.5,14
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,67,0,3,24,,2.4,,,BC,,,,2017,,11.4,5.6,1062251,1062251.2017.3.24,,,,,,M,M,,2017-03-24 00:00:00,6.6,,,7.5,15
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,0,0,4,11,,2.4,,,BC,,,,2017,,11.9,5.2,1062251,1062251.2017.4.11,,,,,,M,M,,2017-04-11 00:00:00,6.1,,,7,0
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,0,0,4,28,,0,,,BC,,,,2017,,10.7,4.6,1062251,1062251.2017.4.28,,,,,,M,M,,2017-04-28 00:00:00,7.3,,,9.9,0
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,76,0,4,5,,2.2,,,BC,,,,2017,,11.1,5.8,1062251,1062251.2017.4.5,,,,,,M,M,,2017-04-05 00:00:00,6.9,,,7.9,18
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,35,0,4,8,,6,,,BC,,,,2017,,10.5,5.8,1062251,1062251.2017.4.8,,,,,,M,M,,2017-04-08 00:00:00,7.5,,,9.2,18
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,0,,4,18,M,,,,BC,M,,M,2017,,,,1062251,1062251.2017.4.18,M,,M,M,,M,M,,2017-04-18 00:00:00,,,,,0
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,61,0,4,19,,0.4,,,BC,,,,2017,,9.8,7.5,1062251,1062251.2017.4.19,,,,,,M,M,,2017-04-19 00:00:00,8.2,,,8.8,16
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,33,0,4,15,,0.2,,,BC,,,,2017,,10.2,7.3,1062251,1062251.2017.4.15,,,,,,M,M,,2017-04-15 00:00:00,7.8,,,8.2,12
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,32,0,4,12,,0,,,BC,,,,2017,,9.5,5.3,1062251,1062251.2017.4.12,,,,,,M,M,,2017-04-12 00:00:00,8.5,,,11.7,34
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,35,0,4,2,,0,,,BC,,,,2017,,12.1,3.3,1062251,1062251.2017.4.2,,,,,,M,M,,2017-04-02 00:00:00,5.9,,,8.4,24
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,46,0,4,7,,0,,,BC,,,,2017,,12,3.3,1062251,1062251.2017.4.7,,,,,,M,M,,2017-04-07 00:00:00,6,,,8.6,34
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,33,0,4,6,,0,,,BC,,,,2017,,12.1,3.6,1062251,1062251.2017.4.6,,,,,,M,M,,2017-04-06 00:00:00,5.9,,,8.2,17
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,35,0,4,20,,0.8,,,BC,,,,2017,,9.5,7.5,1062251,1062251.2017.4.20,,,,,,M,M,,2017-04-20 00:00:00,8.5,,,9.5,16
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,43,0,4,23,,0.8,,,BC,,,,2017,,8.9,8.1,1062251,1062251.2017.4.23,,,,,,M,M,,2017-04-23 00:00:00,9.1,,,10,17
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,32,0,4,16,,0,,,BC,,,,2017,,9.9,6.9,1062251,1062251.2017.4.16,,,,,,M,M,,2017-04-16 00:00:00,8.1,,,9.3,17
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,50,,4,10,M,,,,BC,M,,M,2017,,,5.5,1062251,1062251.2017.4.10,M,,E,M,,M,M,,2017-04-10 00:00:00,,,,,13
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,54,0,4,26,,2.8,,,BC,,,,2017,,9.7,6.3,1062251,1062251.2017.4.26,,,,,,M,M,,2017-04-26 00:00:00,8.3,,,10.3,16
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,85,0,4,9,,2.2,,,BC,,,,2017,,11.4,5.5,1062251,1062251.2017.4.9,,,,,,M,M,,2017-04-09 00:00:00,6.6,,,7.7,15
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,107,0,4,4,,3.4,,,BC,,,,2017,,11.3,5.4,1062251,1062251.2017.4.4,,,,,,M,M,,2017-04-04 00:00:00,6.7,,,7.9,15
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,0,0,4,24,,0,,,BC,,,,2017,,9,7,1062251,1062251.2017.4.24,,,,,,M,M,,2017-04-24 00:00:00,9,,,10.9,0
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,0,,4,13,M,,,,BC,M,,M,2017,,,,1062251,1062251.2017.4.13,E,,M,M,,M,M,,2017-04-13 00:00:00,,,,9.7,0
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,41,0,4,30,,0,,,BC,,,,2017,,8.2,7.6,1062251,1062251.2017.4.30,,,,,,M,M,,2017-04-30 00:00:00,9.8,,,11.9,28
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,91,0,4,29,,1,,,BC,,,,2017,,10.9,5.4,1062251,1062251.2017.4.29,,,,,,M,M,,2017-04-29 00:00:00,7.1,,,8.7,14
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,37,,4,27,M,,,,BC,M,,M,2017,,,,1062251,1062251.2017.4.27,E,,M,M,,M,M,,2017-04-27 00:00:00,,,,10.6,36
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,57,0,4,21,,0,,,BC,,,,2017,,9.3,8.4,1062251,1062251.2017.4.21,,,,,,M,M,,2017-04-21 00:00:00,8.7,,,9,15
-131.60155527777778,53.03041,CUMSHEWA ISLAND,M,,,4,17,M,,,M,BC,M,,M,2017,,,6.4,1062251,1062251.2017.4.17,M,,E,M,,M,M,,2017-04-17 00:00:00,,,,,
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,32,0,4,22,,0,,,BC,,,,2017,,8.4,7.7,1062251,1062251.2017.4.22,,,,,,M,M,,2017-04-22 00:00:00,9.6,,,11.5,35
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,41,0,4,1,,1,,,BC,,,,2017,,11.4,4.3,1062251,1062251.2017.4.1,,,,,,M,M,,2017-04-01 00:00:00,6.6,,,8.9,23
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,0,0,4,14,,0.6,,,BC,,,,2017,,10.8,6,1062251,1062251.2017.4.14,,,,,,M,M,,2017-04-14 00:00:00,7.2,,,8.3,0
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,87,0,4,25,,0,,,BC,,,,2017,,10.1,7.1,1062251,1062251.2017.4.25,,,,,,M,M,,2017-04-25 00:00:00,7.9,,,8.7,14
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,70,0,4,3,,0,,,BC,,,,2017,,12.9,2.9,1062251,1062251.2017.4.3,,,,,,M,M,,2017-04-03 00:00:00,5.1,,,7.2,16
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,50,0,5,24,,0,,,BC,,,,2017,,6.7,8.9,1062251,1062251.2017.5.24,,,,,,M,M,,2017-05-24 00:00:00,11.3,,,13.6,35
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,0,0,5,29,,0,,,BC,,,,2017,,7.5,9.4,1062251,1062251.2017.5.29,,,,,,M,M,,2017-05-29 00:00:00,10.5,,,11.5,0
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,48,0,5,23,,0.2,,,BC,,,,2017,,6.7,9.6,1062251,1062251.2017.5.23,,,,,,M,M,,2017-05-23 00:00:00,11.3,,,13,27
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,37,0,5,18,,0,,,BC,,,,2017,,7.8,9.2,1062251,1062251.2017.5.18,,,,,,M,M,,2017-05-18 00:00:00,10.2,,,11.1,16
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,0,0,5,9,,0,,,BC,,,,2017,,10.6,6.1,1062251,1062251.2017.5.9,,,,,,M,M,,2017-05-09 00:00:00,7.4,,,8.6,0
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,56,0,5,25,,0,,,BC,,,,2017,,7.5,8.5,1062251,1062251.2017.5.25,,,,,,M,M,,2017-05-25 00:00:00,10.5,,,12.5,35
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,33,0,5,27,,0,,,BC,,,,2017,,6.6,8.6,1062251,1062251.2017.5.27,,,,,,M,M,,2017-05-27 00:00:00,11.4,,,14.2,35
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,50,0,5,15,,4.8,,,BC,,,,2017,,10.3,5.8,1062251,1062251.2017.5.15,,,,,,M,M,,2017-05-15 00:00:00,7.7,,,9.6,35
-131.60155527777778,53.03041,CUMSHEWA ISLAND,M,,,5,20,M,,,M,BC,M,,M,2017,,,,1062251,1062251.2017.5.20,M,,M,M,,M,M,,2017-05-20 00:00:00,,,,,
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,0,0,5,11,,4.2,,,BC,,,,2017,,7.9,7.8,1062251,1062251.2017.5.11,,,,,,M,M,,2017-05-11 00:00:00,10.1,,,12.3,0
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,39,0,5,13,,0.4,,,BC,,,,2017,,7.7,7.8,1062251,1062251.2017.5.13,,,,,,M,M,,2017-05-13 00:00:00,10.3,,,12.7,27
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,33,0,5,6,,0,,,BC,,,,2017,,10.5,5.1,1062251,1062251.2017.5.6,,,,,,M,M,,2017-05-06 00:00:00,7.5,,,9.8,29
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,0,0,5,12,E,,,,BC,M,,E,2017,,9,8.1,1062251,1062251.2017.5.12,E,,E,E,,M,M,,2017-05-12 00:00:00,9,,,9.9,0
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,44,0,5,22,,0,,,BC,,,,2017,,6.9,9.7,1062251,1062251.2017.5.22,,,,,,M,M,,2017-05-22 00:00:00,11.1,,,12.4,17
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,43,0,5,28,,0,,,BC,,,,2017,,6.1,9.7,1062251,1062251.2017.5.28,,,,,,M,M,,2017-05-28 00:00:00,11.9,,,14.1,16
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,35,0,5,4,,0,,,BC,,,,2017,,11,5.2,1062251,1062251.2017.5.4,,,,,,M,M,,2017-05-04 00:00:00,7,,,8.7,35
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,35,0,5,26,E,,,,BC,M,,E,2017,,7.7,9,1062251,1062251.2017.5.26,E,,E,E,,M,M,,2017-05-26 00:00:00,10.3,,,11.6,35
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,39,0,5,16,,0,,,BC,,,,2017,,8.2,6.8,1062251,1062251.2017.5.16,,,,,,M,M,,2017-05-16 00:00:00,9.8,,,12.7,34
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,43,0,5,14,,0.2,,,BC,,,,2017,,8.7,7.3,1062251,1062251.2017.5.14,,,,,,M,M,,2017-05-14 00:00:00,9.3,,,11.3,17
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,32,0,5,17,,0,,,BC,,,,2017,,7.5,9,1062251,1062251.2017.5.17,,,,,,M,M,,2017-05-17 00:00:00,10.5,,,12,15
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,32,0,5,8,,0,,,BC,,,,2017,,8.7,7.4,1062251,1062251.2017.5.8,,,,,,M,M,,2017-05-08 00:00:00,9.3,,,11.2,29
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,0,0,5,1,,0,,,BC,,,,2017,,10.5,5.7,1062251,1062251.2017.5.1,,,,,,M,M,,2017-05-01 00:00:00,7.5,,,9.2,0
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,44,0,5,3,,0,,,BC,,,,2017,,9.1,7.4,1062251,1062251.2017.5.3,,,,,,M,M,,2017-05-03 00:00:00,8.9,,,10.3,22
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,69,0,5,7,,0.2,,,BC,,,,2017,,9.7,7.4,1062251,1062251.2017.5.7,,,,,,M,M,,2017-05-07 00:00:00,8.3,,,9.1,15
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,54,,5,21,M,,,,BC,M,,M,2017,,,,1062251,1062251.2017.5.21,M,,M,M,,M,M,,2017-05-21 00:00:00,,,,,16
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,43,0,5,5,,0,,,BC,,,,2017,,8.8,7.1,1062251,1062251.2017.5.5,,,,,,M,M,,2017-05-05 00:00:00,9.2,,,11.3,30
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,0,0,5,10,,0.2,,,BC,,,,2017,,9.2,7.2,1062251,1062251.2017.5.10,,,,,,M,M,,2017-05-10 00:00:00,8.8,,,10.3,0
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,89,0,5,2,,0,,,BC,,,,2017,,9.6,6.9,1062251,1062251.2017.5.2,,,,,,M,M,,2017-05-02 00:00:00,8.4,,,9.9,15
-131.60155527777778,53.03041,CUMSHEWA ISLAND,M,,,5,19,M,,,M,BC,M,,M,2017,,,9.6,1062251,1062251.2017.5.19,M,,E,M,,M,M,,2017-05-19 00:00:00,,,,,
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,35,0,5,30,,0,,,BC,,,,2017,,6.9,9.8,1062251,1062251.2017.5.30,,,,,,M,M,,2017-05-30 00:00:00,11.1,,,12.4,15
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,46,0,5,31,,0.8,,,BC,,,,2017,,7.5,9.9,1062251,1062251.2017.5.31,,,,,,M,M,,2017-05-31 00:00:00,10.5,,,11.1,16
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,44,0,6,18,,0.8,,,BC,,,,2017,,7.5,8.1,1062251,1062251.2017.6.18,,,,,,M,M,,2017-06-18 00:00:00,10.5,,,12.9,13
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,39,,6,20,M,,,,BC,M,,M,2017,,,10,1062251,1062251.2017.6.20,M,,E,M,,M,M,,2017-06-20 00:00:00,,,,,18
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,33,0,6,13,,0,,,BC,,,,2017,,7.7,9,1062251,1062251.2017.6.13,,,,,,M,M,,2017-06-13 00:00:00,10.3,,,11.5,16
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,37,0,6,7,,3.2,,,BC,,,,2017,,7.8,9.6,1062251,1062251.2017.6.7,,,,,,M,M,,2017-06-07 00:00:00,10.2,,,10.8,15
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,65,0,6,14,,0.6,,,BC,,,,2017,,7.6,9.5,1062251,1062251.2017.6.14,,,,,,M,M,,2017-06-14 00:00:00,10.4,,,11.3,15
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,0,0,6,17,,0,,,BC,,,,2017,,8,8.5,1062251,1062251.2017.6.17,,,,,,M,M,,2017-06-17 00:00:00,10,,,11.5,0
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,0,0,6,23,,0,,,BC,,,,2017,,5.7,10,1062251,1062251.2017.6.23,,,,,,M,M,,2017-06-23 00:00:00,12.3,,,14.5,0
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,41,,6,8,M,,,,BC,M,,M,2017,,,9.6,1062251,1062251.2017.6.8,M,,E,M,,M,M,,2017-06-08 00:00:00,,,,,13
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,0,,6,15,M,,,,BC,M,,M,2017,,,8.6,1062251,1062251.2017.6.15,M,,E,M,,M,M,,2017-06-15 00:00:00,,,,,0
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,0,0,6,29,,0,,,BC,,,,2017,,4.7,11,1062251,1062251.2017.6.29,,,,,,M,M,,2017-06-29 00:00:00,13.3,,,15.5,0
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,39,0,6,25,,0,,,BC,,,,2017,,5,10.3,1062251,1062251.2017.6.25,,,,,,M,M,,2017-06-25 00:00:00,13,,,15.7,28
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,52,0,6,1,,0,,,BC,,,,2017,,7.6,9.7,1062251,1062251.2017.6.1,,,,,,M,M,,2017-06-01 00:00:00,10.4,,,11,14
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,37,0,6,30,,0.6,,,BC,,,,2017,,5.6,11.5,1062251,1062251.2017.6.30,,,,,,M,M,,2017-06-30 00:00:00,12.4,,,13.2,17
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,0,0,6,24,,0.6,,,BC,,,,2017,,3.7,11.4,1062251,1062251.2017.6.24,,,,,,M,M,,2017-06-24 00:00:00,14.3,,,17.2,0
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,32,0,6,11,,0,,,BC,,,,2017,,7,9.8,1062251,1062251.2017.6.11,,,,,,M,M,,2017-06-11 00:00:00,11,,,12.2,29
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,35,0,6,27,,0,,,BC,,,,2017,,5.3,10.5,1062251,1062251.2017.6.27,,,,,,M,M,,2017-06-27 00:00:00,12.7,,,14.9,30
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,50,0,6,6,,0,,,BC,,,,2017,,7.7,10,1062251,1062251.2017.6.6,,,,,,M,M,,2017-06-06 00:00:00,10.3,,,10.5,15
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,0,0,6,28,,0,,,BC,,,,2017,,5.3,10.7,1062251,1062251.2017.6.28,,,,,,M,M,,2017-06-28 00:00:00,12.7,,,14.6,0
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,0,0,6,12,,0,,,BC,,,,2017,,7.8,9.1,1062251,1062251.2017.6.12,,,,,,M,M,,2017-06-12 00:00:00,10.2,,,11.2,0
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,0,0,6,10,,0,,,BC,,,,2017,,6.7,10,1062251,1062251.2017.6.10,,,,,,M,M,,2017-06-10 00:00:00,11.3,,,12.6,0
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,50,0,6,2,,0.6,,,BC,,,,2017,,7.8,8.7,1062251,1062251.2017.6.2,,,,,,M,M,,2017-06-02 00:00:00,10.2,,,11.6,17
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,33,0,6,26,,0,,,BC,,,,2017,,4.2,11.4,1062251,1062251.2017.6.26,,,,,,M,M,,2017-06-26 00:00:00,13.8,,,16.1,27
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,0,0,6,21,,0.2,,,BC,,,,2017,,5.9,9.8,1062251,1062251.2017.6.21,,,,,,M,M,,2017-06-21 00:00:00,12.1,,,14.3,0
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,0,0,6,9,,0,,,BC,,,,2017,,7.3,8.7,1062251,1062251.2017.6.9,,,,,,M,M,,2017-06-09 00:00:00,10.7,,,12.7,0
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,33,0,6,19,,0.2,,,BC,,,,2017,,4.9,10.8,1062251,1062251.2017.6.19,,,,,,M,M,,2017-06-19 00:00:00,13.1,,,15.3,17
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,67,0,6,3,,0,,,BC,,,,2017,,8.7,8.7,1062251,1062251.2017.6.3,,,,,,M,M,,2017-06-03 00:00:00,9.3,,,9.8,16
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,61,0,6,4,,0,,,BC,,,,2017,,7.9,9.3,1062251,1062251.2017.6.4,,,,,,M,M,,2017-06-04 00:00:00,10.1,,,10.9,15
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,63,0,6,5,,0,,,BC,,,,2017,,8,9.5,1062251,1062251.2017.6.5,,,,,,M,M,,2017-06-05 00:00:00,10,,,10.4,15
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,0,0,6,22,,0,,,BC,,,,2017,,6.1,10.1,1062251,1062251.2017.6.22,,,,,,M,M,,2017-06-22 00:00:00,11.9,,,13.6,0
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,0,0,6,16,,0,,,BC,,,,2017,,7.5,8.3,1062251,1062251.2017.6.16,,,,,,M,M,,2017-06-16 00:00:00,10.5,,,12.6,0
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,35,0,7,7,,0.2,,,BC,,,,2017,,4.5,12.6,1062251,1062251.2017.7.7,,,,,,M,M,,2017-07-07 00:00:00,13.5,,,14.3,16
-131.60155527777778,53.03041,CUMSHEWA ISLAND,,33,0,7,15,,6,,,BC,,,,2017,,5.2,11.5,1062251,1062251.2017.7.15,,,,,,M,M,,2017-07-15 00:00:00,12.8,,,14.1,27
